customer_id,week_start,active_users,sessions,active_days,usage_minutes,features_used,p001_sessions,p002_sessions,p003_sessions,p004_sessions,p005_sessions
C19285,2025-02-24,0,0,0,0,0,0,0,0,0,0
C08212,2025-05-19,0,0,0,0,0,0,0,0,0,0
C17860,2024-05-13,225,1762,6,31954,4,804,432,0,312,214
C06392,2024-05-06,127,861,7,14693,4,368,166,195,132,0
C04466,2024-06-03,0,0,0,0,0,0,0,0,0,0
C11123,2023-07-17,0,0,0,0,0,0,0,0,0,0
C08312,2025-06-30,22,96,6,1927,3,56,27,0,0,13
C10877,2023-11-20,0,0,0,0,0,0,0,0,0,0
C01655,2024-08-26,0,0,0,0,0,0,0,0,0,0
C08920,2023-02-20,0,0,0,0,0,0,0,0,0,0
C13146,2025-11-03,24,99,5,1790,1,99,0,0,0,0
C16025,2023-01-02,0,0,0,0,0,0,0,0,0,0
C18407,2023-07-17,0,0,0,0,0,0,0,0,0,0
C10418,2024-12-23,0,0,0,0,0,0,0,0,0,0
C19457,2023-04-17,0,0,0,0,0,0,0,0,0,0
C08685,2024-11-11,0,0,0,0,0,0,0,0,0,0
C04842,2023-03-13,0,0,0,0,0,0,0,0,0,0
C12962,2024-11-04,0,0,0,0,0,0,0,0,0,0
C19286,2023-05-29,0,0,0,0,0,0,0,0,0,0
C11800,2025-10-27,0,0,0,0,0,0,0,0,0,0
C01634,2023-10-02,0,0,0,0,0,0,0,0,0,0
C09530,2024-05-06,0,0,0,0,0,0,0,0,0,0
C11756,2023-10-23,0,0,0,0,0,0,0,0,0,0
C17145,2025-08-04,116,605,6,12217,3,327,178,0,100,0
C05386,2023-01-09,0,0,0,0,0,0,0,0,0,0
C14361,2025-10-20,0,0,0,0,0,0,0,0,0,0
C01243,2025-09-22,13,63,6,1182,2,44,19,0,0,0
C00725,2025-05-19,26,144,3,2623,2,90,54,0,0,0
C06823,2024-12-23,13,81,7,1356,3,38,27,0,16,0
C14860,2025-03-31,0,0,0,0,0,0,0,0,0,0
C11916,2025-03-10,0,0,0,0,0,0,0,0,0,0
C04260,2024-09-02,0,0,0,0,0,0,0,0,0,0
C11575,2023-07-17,0,0,0,0,0,0,0,0,0,0
C09179,2024-12-23,113,713,4,13991,3,393,206,0,114,0
C16260,2024-04-29,0,0,0,0,0,0,0,0,0,0
C12466,2023-09-11,0,0,0,0,0,0,0,0,0,0
C02702,2024-10-14,0,0,0,0,0,0,0,0,0,0
C04007,2023-10-30,0,0,0,0,0,0,0,0,0,0
C06179,2024-04-29,0,0,0,0,0,0,0,0,0,0
C09437,2023-10-30,0,0,0,0,0,0,0,0,0,0
C09321,2023-07-10,0,0,0,0,0,0,0,0,0,0
C02487,2023-05-08,0,0,0,0,0,0,0,0,0,0
C05159,2025-05-12,0,0,0,0,0,0,0,0,0,0
C11615,2023-08-14,0,0,0,0,0,0,0,0,0,0
C17683,2024-07-01,0,0,0,0,0,0,0,0,0,0
C15718,2023-12-18,0,0,0,0,0,0,0,0,0,0
C16439,2025-04-28,0,0,0,0,0,0,0,0,0,0
C14502,2024-12-09,0,0,0,0,0,0,0,0,0,0
C09668,2023-03-06,0,0,0,0,0,0,0,0,0,0
C09535,2024-12-02,0,0,0,0,0,0,0,0,0,0
C13263,2025-05-05,0,0,0,0,0,0,0,0,0,0
C19238,2024-07-01,0,0,0,0,0,0,0,0,0,0
C15922,2024-08-12,0,0,0,0,0,0,0,0,0,0
C17267,2023-07-24,0,0,0,0,0,0,0,0,0,0
C04302,2024-11-18,217,1309,7,20886,3,692,0,327,290,0
C04098,2024-02-26,0,0,0,0,0,0,0,0,0,0
C08341,2024-12-09,0,0,0,0,0,0,0,0,0,0
C11719,2023-05-22,0,0,0,0,0,0,0,0,0,0
C05152,2024-11-25,2,5,4,97,1,5,0,0,0,0
C03042,2024-09-16,0,0,0,0,0,0,0,0,0,0
C06602,2025-01-06,0,0,0,0,0,0,0,0,0,0
C10185,2023-01-30,0,0,0,0,0,0,0,0,0,0
C16793,2025-12-08,0,0,0,0,0,0,0,0,0,0
C01975,2024-12-23,1,4,4,75,1,4,0,0,0,0
C18403,2023-01-16,0,0,0,0,0,0,0,0,0,0
C18985,2025-11-10,191,923,4,20834,2,701,0,0,0,222
C05241,2024-06-24,0,0,0,0,0,0,0,0,0,0
C04268,2023-12-04,0,0,0,0,0,0,0,0,0,0
C03117,2023-06-05,0,0,0,0,0,0,0,0,0,0
C02495,2024-01-22,0,0,0,0,0,0,0,0,0,0
C15993,2025-04-07,5,15,5,280,1,15,0,0,0,0
C19494,2024-08-26,0,0,0,0,0,0,0,0,0,0
C04836,2025-03-17,0,0,0,0,0,0,0,0,0,0
C09657,2023-09-04,0,0,0,0,0,0,0,0,0,0
C07270,2024-10-07,0,0,0,0,0,0,0,0,0,0
C01923,2025-03-03,0,0,0,0,0,0,0,0,0,0
C12509,2025-11-17,0,0,0,0,0,0,0,0,0,0
C01663,2025-02-17,0,0,0,0,0,0,0,0,0,0
C11633,2025-09-22,7,23,5,496,2,18,0,5,0,0
C10882,2023-01-30,0,0,0,0,0,0,0,0,0,0
C19359,2024-01-08,0,0,0,0,0,0,0,0,0,0
C04600,2024-03-25,0,0,0,0,0,0,0,0,0,0
C16241,2024-02-05,0,0,0,0,0,0,0,0,0,0
C19015,2024-10-07,20,116,7,2122,3,59,19,38,0,0
C08663,2023-02-13,0,0,0,0,0,0,0,0,0,0
C18285,2023-06-05,0,0,0,0,0,0,0,0,0,0
C02118,2025-03-17,28,128,6,2383,2,88,40,0,0,0
C18303,2024-07-29,0,0,0,0,0,0,0,0,0,0
C00203,2025-07-07,23,102,5,1881,2,75,0,0,0,27
C12336,2024-04-29,0,0,0,0,0,0,0,0,0,0
C02848,2023-03-06,0,0,0,0,0,0,0,0,0,0
C10731,2024-12-16,0,0,0,0,0,0,0,0,0,0
C12711,2024-12-23,0,0,0,0,0,0,0,0,0,0
C19716,2024-08-05,0,0,0,0,0,0,0,0,0,0
C06690,2023-12-25,0,0,0,0,0,0,0,0,0,0
C15674,2025-11-17,0,0,0,0,0,0,0,0,0,0
C07470,2025-11-03,0,0,0,0,0,0,0,0,0,0
C08916,2023-04-10,0,0,0,0,0,0,0,0,0,0
C00918,2023-06-26,0,0,0,0,0,0,0,0,0,0
C06474,2023-12-04,0,0,0,0,0,0,0,0,0,0
C10658,2024-09-30,0,0,0,0,0,0,0,0,0,0
C16444,2024-01-22,0,0,0,0,0,0,0,0,0,0
C06261,2025-07-07,1098,7109,7,126277,3,3775,0,1901,1433,0
C12850,2023-12-04,0,0,0,0,0,0,0,0,0,0
C17136,2023-06-19,0,0,0,0,0,0,0,0,0,0
C12029,2023-01-23,0,0,0,0,0,0,0,0,0,0
C18834,2024-11-04,0,0,0,0,0,0,0,0,0,0
C16829,2024-08-05,0,0,0,0,0,0,0,0,0,0
C05802,2024-02-19,0,0,0,0,0,0,0,0,0,0
C10379,2024-06-10,16,45,5,902,1,45,0,0,0,0
C13935,2024-01-22,0,0,0,0,0,0,0,0,0,0
C03969,2023-03-27,0,0,0,0,0,0,0,0,0,0
C08041,2024-11-25,17,62,5,1173,1,62,0,0,0,0
C02953,2023-01-16,0,0,0,0,0,0,0,0,0,0
C05494,2024-01-08,0,0,0,0,0,0,0,0,0,0
C04347,2023-03-20,0,0,0,0,0,0,0,0,0,0
C09345,2024-09-23,0,0,0,0,0,0,0,0,0,0
C17698,2024-01-15,0,0,0,0,0,0,0,0,0,0
C10745,2024-07-08,0,0,0,0,0,0,0,0,0,0
C04335,2023-03-06,0,0,0,0,0,0,0,0,0,0
C03790,2024-01-01,0,0,0,0,0,0,0,0,0,0
C11813,2023-05-01,0,0,0,0,0,0,0,0,0,0
C13308,2024-04-08,0,0,0,0,0,0,0,0,0,0
C07038,2023-07-17,0,0,0,0,0,0,0,0,0,0
C10955,2023-09-04,0,0,0,0,0,0,0,0,0,0
C01524,2024-09-23,0,0,0,0,0,0,0,0,0,0
C07166,2024-10-07,0,0,0,0,0,0,0,0,0,0
C11799,2023-10-23,0,0,0,0,0,0,0,0,0,0
C16484,2026-01-05,0,0,0,0,0,0,0,0,0,0
C03181,2025-12-15,0,0,0,0,0,0,0,0,0,0
C15635,2024-12-09,182,1514,6,30315,4,648,336,350,0,180
C19839,2025-01-27,0,0,0,0,0,0,0,0,0,0
C13028,2025-06-09,37,259,6,4755,3,146,72,0,41,0
C05443,2023-01-02,0,0,0,0,0,0,0,0,0,0
C08062,2024-10-21,1,3,6,64,1,0,3,0,0,0
C05008,2023-07-10,0,0,0,0,0,0,0,0,0,0
C11341,2023-03-13,0,0,0,0,0,0,0,0,0,0
C07143,2023-10-30,0,0,0,0,0,0,0,0,0,0
C12614,2023-10-09,0,0,0,0,0,0,0,0,0,0
C17330,2025-01-06,0,0,0,0,0,0,0,0,0,0
C02543,2024-06-17,0,0,0,0,0,0,0,0,0,0
C02169,2023-03-13,0,0,0,0,0,0,0,0,0,0
C14030,2023-08-14,0,0,0,0,0,0,0,0,0,0
C13458,2025-12-15,154,858,6,16314,3,430,245,0,183,0
C03973,2023-01-09,0,0,0,0,0,0,0,0,0,0
C02337,2024-12-16,0,0,0,0,0,0,0,0,0,0
C18858,2024-08-12,0,0,0,0,0,0,0,0,0,0
C03094,2025-06-23,0,0,0,0,0,0,0,0,0,0
C04015,2023-12-04,0,0,0,0,0,0,0,0,0,0
C01712,2023-10-16,0,0,0,0,0,0,0,0,0,0
C18500,2025-02-17,127,887,6,17890,4,395,174,210,0,108
C05255,2023-03-06,0,0,0,0,0,0,0,0,0,0
C13171,2025-11-10,0,0,0,0,0,0,0,0,0,0
C07022,2023-04-24,0,0,0,0,0,0,0,0,0,0
C01245,2024-02-26,0,0,0,0,0,0,0,0,0,0
C08425,2024-06-17,0,0,0,0,0,0,0,0,0,0
C13297,2023-09-25,0,0,0,0,0,0,0,0,0,0
C10194,2025-04-07,0,0,0,0,0,0,0,0,0,0
C15235,2024-01-29,0,0,0,0,0,0,0,0,0,0
C00700,2023-10-09,0,0,0,0,0,0,0,0,0,0
C19316,2023-05-15,0,0,0,0,0,0,0,0,0,0
C19161,2023-04-24,0,0,0,0,0,0,0,0,0,0
C04189,2023-08-14,0,0,0,0,0,0,0,0,0,0
C11659,2025-04-21,0,0,0,0,0,0,0,0,0,0
C14608,2023-09-11,0,0,0,0,0,0,0,0,0,0
C02946,2023-10-30,0,0,0,0,0,0,0,0,0,0
C12393,2025-02-17,338,2702,7,48360,4,1153,559,564,426,0
C05095,2025-05-05,700,6262,7,118811,4,2638,1339,1334,951,0
C09028,2023-02-13,0,0,0,0,0,0,0,0,0,0
C19659,2024-10-21,13,52,7,997,1,52,0,0,0,0
C08209,2023-12-04,0,0,0,0,0,0,0,0,0,0
C01433,2023-07-31,0,0,0,0,0,0,0,0,0,0
C14166,2024-01-01,0,0,0,0,0,0,0,0,0,0
C07804,2024-06-03,0,0,0,0,0,0,0,0,0,0
C13618,2024-07-15,0,0,0,0,0,0,0,0,0,0
C08219,2025-07-07,0,0,0,0,0,0,0,0,0,0
C05064,2023-10-23,0,0,0,0,0,0,0,0,0,0
C18307,2024-10-07,702,5648,5,102126,4,2625,1245,0,973,805
C09860,2025-08-18,38,197,7,3805,2,124,73,0,0,0
C11943,2025-06-23,4,26,6,474,2,14,12,0,0,0
C01788,2024-06-10,0,0,0,0,0,0,0,0,0,0
C11995,2025-07-28,16,57,2,1136,1,57,0,0,0,0
C19065,2024-03-25,15,80,7,1298,2,67,0,0,13,0
C09052,2023-10-30,0,0,0,0,0,0,0,0,0,0
C18059,2023-03-13,0,0,0,0,0,0,0,0,0,0
C08405,2025-07-28,0,0,0,0,0,0,0,0,0,0
C02588,2023-08-14,0,0,0,0,0,0,0,0,0,0
C19228,2023-11-20,0,0,0,0,0,0,0,0,0,0
C17864,2025-03-17,65,389,7,7625,3,191,0,128,70,0
C17191,2023-01-09,0,0,0,0,0,0,0,0,0,0
C07634,2025-09-29,0,0,0,0,0,0,0,0,0,0
C01821,2023-08-28,0,0,0,0,0,0,0,0,0,0
C16593,2025-12-22,29,86,6,1399,2,56,0,0,30,0
C09769,2024-05-13,0,0,0,0,0,0,0,0,0,0
C19083,2023-08-07,0,0,0,0,0,0,0,0,0,0
C01571,2023-11-06,0,0,0,0,0,0,0,0,0,0
C06290,2025-03-31,1756,10448,5,188896,3,5694,2652,0,2102,0
C10820,2024-05-13,0,0,0,0,0,0,0,0,0,0
C11963,2024-12-02,0,0,0,0,0,0,0,0,0,0
C03387,2025-08-18,67,210,6,4561,1,210,0,0,0,0
C08101,2024-07-15,0,0,0,0,0,0,0,0,0,0
C03810,2025-11-03,0,0,0,0,0,0,0,0,0,0
C10266,2023-08-07,0,0,0,0,0,0,0,0,0,0
C14645,2024-07-29,9,40,7,805,2,22,18,0,0,0
C06583,2023-10-02,0,0,0,0,0,0,0,0,0,0
C19760,2024-06-10,0,0,0,0,0,0,0,0,0,0
C03497,2024-02-12,0,0,0,0,0,0,0,0,0,0
C13651,2025-09-15,0,0,0,0,0,0,0,0,0,0
C15885,2025-08-11,180,867,5,15307,2,590,277,0,0,0
C01598,2024-07-01,0,0,0,0,0,0,0,0,0,0
C02942,2024-09-23,0,0,0,0,0,0,0,0,0,0
C05492,2025-03-10,0,0,0,0,0,0,0,0,0,0
C10662,2024-06-17,63,369,6,6608,2,247,122,0,0,0
C11368,2023-10-16,0,0,0,0,0,0,0,0,0,0
C16140,2025-05-26,0,0,0,0,0,0,0,0,0,0
C12634,2023-05-01,0,0,0,0,0,0,0,0,0,0
C09666,2023-10-30,0,0,0,0,0,0,0,0,0,0
C10402,2025-08-11,0,0,0,0,0,0,0,0,0,0
C18168,2024-04-08,0,0,0,0,0,0,0,0,0,0
C05090,2024-12-09,0,0,0,0,0,0,0,0,0,0
C15746,2024-05-20,0,0,0,0,0,0,0,0,0,0
C19514,2023-12-25,0,0,0,0,0,0,0,0,0,0
C05283,2023-05-22,0,0,0,0,0,0,0,0,0,0
C10422,2024-08-12,0,0,0,0,0,0,0,0,0,0
C00517,2025-12-08,24,70,7,1233,1,70,0,0,0,0
C01446,2024-06-17,173,558,6,10531,1,558,0,0,0,0
C18958,2024-08-26,0,0,0,0,0,0,0,0,0,0
C10332,2024-02-05,0,0,0,0,0,0,0,0,0,0
C14670,2023-07-17,0,0,0,0,0,0,0,0,0,0
C08343,2024-12-16,0,0,0,0,0,0,0,0,0,0
C12286,2024-03-25,0,0,0,0,0,0,0,0,0,0
C09165,2023-06-12,0,0,0,0,0,0,0,0,0,0
C06609,2023-05-29,0,0,0,0,0,0,0,0,0,0
C01525,2025-09-08,0,0,0,0,0,0,0,0,0,0
C13278,2025-09-15,497,3928,6,77595,4,1707,873,872,0,476
C03781,2025-01-13,10,37,4,703,1,37,0,0,0,0
C16785,2024-12-09,20,125,5,2605,3,75,27,0,0,23
C00604,2023-02-06,0,0,0,0,0,0,0,0,0,0
C02681,2024-05-20,0,0,0,0,0,0,0,0,0,0
C15779,2023-09-25,0,0,0,0,0,0,0,0,0,0
C15476,2024-07-29,0,0,0,0,0,0,0,0,0,0
C16183,2025-10-20,5,19,5,345,1,19,0,0,0,0
C10100,2023-04-24,0,0,0,0,0,0,0,0,0,0
C01611,2023-08-28,0,0,0,0,0,0,0,0,0,0
C04709,2023-12-04,0,0,0,0,0,0,0,0,0,0
C18389,2024-03-11,0,0,0,0,0,0,0,0,0,0
C04655,2024-10-28,0,0,0,0,0,0,0,0,0,0
C00951,2024-12-30,0,0,0,0,0,0,0,0,0,0
C12603,2024-09-23,0,0,0,0,0,0,0,0,0,0
C12058,2025-12-15,211,1302,6,22686,4,618,284,0,237,163
C03606,2024-07-29,0,0,0,0,0,0,0,0,0,0
C00007,2023-01-02,0,0,0,0,0,0,0,0,0,0
C07591,2025-06-30,11,54,6,1009,2,38,0,0,0,16
C15939,2025-06-16,0,0,0,0,0,0,0,0,0,0
C10504,2024-03-25,0,0,0,0,0,0,0,0,0,0
C05364,2025-02-17,0,0,0,0,0,0,0,0,0,0
C00288,2024-09-16,4,20,5,389,3,10,5,5,0,0
C03402,2023-10-16,0,0,0,0,0,0,0,0,0,0
C10893,2025-04-14,0,0,0,0,0,0,0,0,0,0
C03538,2023-05-01,0,0,0,0,0,0,0,0,0,0
C00975,2023-04-24,0,0,0,0,0,0,0,0,0,0
C15810,2024-02-05,0,0,0,0,0,0,0,0,0,0
C05650,2024-02-19,0,0,0,0,0,0,0,0,0,0
C14106,2025-04-21,0,0,0,0,0,0,0,0,0,0
C00789,2024-04-01,0,0,0,0,0,0,0,0,0,0
C05881,2023-02-27,0,0,0,0,0,0,0,0,0,0
C02520,2023-06-26,0,0,0,0,0,0,0,0,0,0
C15447,2025-05-12,33,194,6,3942,2,132,62,0,0,0
C17118,2024-10-21,6,40,5,799,2,26,14,0,0,0
C13614,2024-05-06,0,0,0,0,0,0,0,0,0,0
C13491,2025-08-25,14,48,5,1072,1,48,0,0,0,0
C08447,2024-12-02,47,181,7,3574,2,136,0,0,0,45
C01429,2024-02-05,0,0,0,0,0,0,0,0,0,0
C12533,2023-01-23,0,0,0,0,0,0,0,0,0,0
C16894,2025-12-22,17,76,6,1347,2,55,0,21,0,0
C17898,2023-07-24,0,0,0,0,0,0,0,0,0,0
C14826,2024-11-25,0,0,0,0,0,0,0,0,0,0
C07368,2024-11-18,0,0,0,0,0,0,0,0,0,0
C18942,2024-02-12,0,0,0,0,0,0,0,0,0,0
C15475,2023-02-27,0,0,0,0,0,0,0,0,0,0
C09843,2024-10-21,0,0,0,0,0,0,0,0,0,0
C12409,2023-06-05,0,0,0,0,0,0,0,0,0,0
C09005,2025-07-07,0,0,0,0,0,0,0,0,0,0
C04156,2025-11-17,0,0,0,0,0,0,0,0,0,0
C07540,2025-08-25,0,0,0,0,0,0,0,0,0,0
C17498,2024-03-18,0,0,0,0,0,0,0,0,0,0
C18197,2025-07-28,0,0,0,0,0,0,0,0,0,0
C12163,2024-09-09,0,0,0,0,0,0,0,0,0,0
C19744,2024-04-29,0,0,0,0,0,0,0,0,0,0
C00224,2024-05-20,0,0,0,0,0,0,0,0,0,0
C01148,2025-07-21,0,0,0,0,0,0,0,0,0,0
C12250,2023-04-17,0,0,0,0,0,0,0,0,0,0
C17634,2025-07-21,0,0,0,0,0,0,0,0,0,0
C08781,2024-04-29,0,0,0,0,0,0,0,0,0,0
C08167,2024-05-27,0,0,0,0,0,0,0,0,0,0
C10269,2025-03-10,117,800,6,15349,4,336,211,165,0,88
C13780,2025-09-01,0,0,0,0,0,0,0,0,0,0
C11416,2024-12-16,0,0,0,0,0,0,0,0,0,0
C10294,2024-01-08,0,0,0,0,0,0,0,0,0,0
C04925,2023-07-24,0,0,0,0,0,0,0,0,0,0
C11300,2023-04-17,0,0,0,0,0,0,0,0,0,0
C17566,2024-05-27,0,0,0,0,0,0,0,0,0,0
C09167,2024-04-22,0,0,0,0,0,0,0,0,0,0
C01208,2025-02-03,44,144,6,2976,1,144,0,0,0,0
C01451,2024-06-17,546,2798,7,47910,2,1842,0,956,0,0
C12635,2024-12-02,9,38,4,736,2,16,22,0,0,0
C15349,2025-12-01,0,0,0,0,0,0,0,0,0,0
C16733,2025-10-06,89,328,6,6071,3,161,70,97,0,0
C17563,2024-11-18,2436,14527,6,300592,3,8056,0,4274,0,2197
C11134,2024-10-14,0,0,0,0,0,0,0,0,0,0
C08395,2024-03-18,0,0,0,0,0,0,0,0,0,0
C15120,2025-12-15,12,47,6,926,2,30,0,0,17,0
C17390,2023-10-02,0,0,0,0,0,0,0,0,0,0
C16436,2024-10-07,0,0,0,0,0,0,0,0,0,0
C09817,2023-12-04,0,0,0,0,0,0,0,0,0,0
C05369,2025-08-11,0,0,0,0,0,0,0,0,0,0
C11017,2023-10-23,0,0,0,0,0,0,0,0,0,0
C19859,2025-03-17,0,0,0,0,0,0,0,0,0,0
C10712,2026-01-05,0,0,0,0,0,0,0,0,0,0
C14796,2025-11-10,65,378,7,7293,3,201,0,99,78,0
C00071,2024-05-20,15,85,7,1614,3,61,11,0,0,13
C16696,2024-05-13,0,0,0,0,0,0,0,0,0,0
C14195,2024-10-14,0,0,0,0,0,0,0,0,0,0
C00443,2025-07-14,338,1624,5,30005,2,1195,0,0,429,0
C07747,2023-06-12,0,0,0,0,0,0,0,0,0,0
C00032,2024-12-16,1433,4776,7,75633,1,4776,0,0,0,0
C18108,2025-07-14,0,0,0,0,0,0,0,0,0,0
C01970,2025-03-10,0,0,0,0,0,0,0,0,0,0
C11554,2025-12-15,0,0,0,0,0,0,0,0,0,0
C04696,2024-04-29,0,0,0,0,0,0,0,0,0,0
C15298,2025-07-21,0,0,0,0,0,0,0,0,0,0
C00145,2023-04-10,0,0,0,0,0,0,0,0,0,0
C10118,2023-10-09,0,0,0,0,0,0,0,0,0,0
C17380,2023-10-30,0,0,0,0,0,0,0,0,0,0
C02461,2023-06-05,0,0,0,0,0,0,0,0,0,0
C10153,2025-08-11,0,0,0,0,0,0,0,0,0,0
C11901,2023-03-27,0,0,0,0,0,0,0,0,0,0
C02179,2023-07-31,0,0,0,0,0,0,0,0,0,0
C14163,2025-05-19,144,1084,6,20849,4,444,244,267,0,129
C10562,2023-03-13,0,0,0,0,0,0,0,0,0,0
C12320,2024-02-19,0,0,0,0,0,0,0,0,0,0
C18926,2023-02-27,0,0,0,0,0,0,0,0,0,0
C16024,2023-05-01,0,0,0,0,0,0,0,0,0,0
C11489,2025-02-17,0,0,0,0,0,0,0,0,0,0
C11463,2023-12-04,0,0,0,0,0,0,0,0,0,0
C07018,2023-03-27,0,0,0,0,0,0,0,0,0,0
C14814,2023-10-30,0,0,0,0,0,0,0,0,0,0
C16698,2025-05-05,0,0,0,0,0,0,0,0,0,0
C13989,2023-01-09,0,0,0,0,0,0,0,0,0,0
C19275,2024-11-25,16,95,6,1887,3,43,28,0,0,24
C06559,2025-08-11,0,0,0,0,0,0,0,0,0,0
C07406,2025-10-13,0,0,0,0,0,0,0,0,0,0
C05878,2023-08-21,0,0,0,0,0,0,0,0,0,0
C07531,2024-08-05,0,0,0,0,0,0,0,0,0,0
C09276,2023-01-23,0,0,0,0,0,0,0,0,0,0
C17311,2025-09-15,139,880,6,18316,3,489,0,262,0,129
C14246,2024-11-25,0,0,0,0,0,0,0,0,0,0
C19480,2023-06-19,0,0,0,0,0,0,0,0,0,0
C03316,2024-10-14,0,0,0,0,0,0,0,0,0,0
C01344,2025-03-24,0,0,0,0,0,0,0,0,0,0
C12555,2024-04-15,0,0,0,0,0,0,0,0,0,0
C00025,2025-08-25,0,0,0,0,0,0,0,0,0,0
C05556,2023-02-27,0,0,0,0,0,0,0,0,0,0
C04736,2025-01-13,0,0,0,0,0,0,0,0,0,0
C15983,2025-06-30,24,82,6,1662,2,62,20,0,0,0
C01724,2024-01-22,0,0,0,0,0,0,0,0,0,0
C08985,2024-02-26,0,0,0,0,0,0,0,0,0,0
C18160,2025-12-08,0,0,0,0,0,0,0,0,0,0
C14424,2024-10-07,0,0,0,0,0,0,0,0,0,0
C18207,2023-06-19,0,0,0,0,0,0,0,0,0,0
C08542,2024-08-05,0,0,0,0,0,0,0,0,0,0
C11507,2024-06-03,0,0,0,0,0,0,0,0,0,0
C12568,2025-02-03,0,0,0,0,0,0,0,0,0,0
C06952,2024-05-20,0,0,0,0,0,0,0,0,0,0
C19655,2023-10-23,0,0,0,0,0,0,0,0,0,0
C11145,2023-03-13,0,0,0,0,0,0,0,0,0,0
C02053,2023-10-02,0,0,0,0,0,0,0,0,0,0
C07856,2023-10-30,0,0,0,0,0,0,0,0,0,0
C00749,2023-08-14,0,0,0,0,0,0,0,0,0,0
C12977,2025-12-01,0,0,0,0,0,0,0,0,0,0
C12212,2023-08-14,0,0,0,0,0,0,0,0,0,0
C02616,2024-04-15,0,0,0,0,0,0,0,0,0,0
C04216,2024-03-11,0,0,0,0,0,0,0,0,0,0
C03819,2023-10-23,0,0,0,0,0,0,0,0,0,0
C12178,2024-04-08,0,0,0,0,0,0,0,0,0,0
C06536,2025-01-13,13,68,7,1215,2,54,0,0,0,14
C12358,2025-06-02,0,0,0,0,0,0,0,0,0,0
C11590,2024-06-10,0,0,0,0,0,0,0,0,0,0
C16147,2023-11-20,0,0,0,0,0,0,0,0,0,0
C05482,2024-01-15,0,0,0,0,0,0,0,0,0,0
C14509,2025-08-11,0,0,0,0,0,0,0,0,0,0
C13216,2023-09-11,0,0,0,0,0,0,0,0,0,0
C14161,2025-12-29,0,0,0,0,0,0,0,0,0,0
C17721,2024-03-04,0,0,0,0,0,0,0,0,0,0
C15125,2025-04-28,0,0,0,0,0,0,0,0,0,0
C05420,2024-05-27,0,0,0,0,0,0,0,0,0,0
C13683,2025-06-02,0,0,0,0,0,0,0,0,0,0
C13328,2025-10-27,0,0,0,0,0,0,0,0,0,0
C10292,2024-03-04,0,0,0,0,0,0,0,0,0,0
C00799,2024-04-15,0,0,0,0,0,0,0,0,0,0
C09793,2025-11-10,0,0,0,0,0,0,0,0,0,0
C16342,2023-07-24,0,0,0,0,0,0,0,0,0,0
C07220,2023-01-30,0,0,0,0,0,0,0,0,0,0
C04425,2024-05-13,163,511,6,9695,1,511,0,0,0,0
C13476,2023-01-09,0,0,0,0,0,0,0,0,0,0
C16399,2024-05-13,0,0,0,0,0,0,0,0,0,0
C06437,2025-03-03,0,0,0,0,0,0,0,0,0,0
C14570,2024-07-29,0,0,0,0,0,0,0,0,0,0
C13361,2024-01-08,0,0,0,0,0,0,0,0,0,0
C08160,2023-07-31,0,0,0,0,0,0,0,0,0,0
C17055,2023-07-24,0,0,0,0,0,0,0,0,0,0
C14275,2025-09-01,49,391,6,7074,4,154,92,98,47,0
C12461,2024-11-18,0,0,0,0,0,0,0,0,0,0
C07071,2023-12-18,0,0,0,0,0,0,0,0,0,0
C13705,2024-12-16,0,0,0,0,0,0,0,0,0,0
C14659,2023-01-30,0,0,0,0,0,0,0,0,0,0
C19046,2023-04-03,0,0,0,0,0,0,0,0,0,0
C07460,2023-08-14,0,0,0,0,0,0,0,0,0,0
C18707,2023-09-25,0,0,0,0,0,0,0,0,0,0
C11570,2025-12-01,596,4152,5,61849,3,2186,0,1138,828,0
C16430,2023-02-13,0,0,0,0,0,0,0,0,0,0
C11540,2024-08-19,383,3256,7,69671,4,1404,698,745,0,409
C15198,2023-03-20,0,0,0,0,0,0,0,0,0,0
C06726,2025-12-15,0,0,0,0,0,0,0,0,0,0
C17581,2023-07-31,0,0,0,0,0,0,0,0,0,0
C03958,2025-06-02,321,2332,7,42169,4,1020,478,474,360,0
C04152,2025-12-22,58,332,6,6396,2,207,125,0,0,0
C17311,2025-01-13,0,0,0,0,0,0,0,0,0,0
C04306,2025-11-03,0,0,0,0,0,0,0,0,0,0
C10170,2024-11-04,0,0,0,0,0,0,0,0,0,0
C07190,2025-12-29,0,0,0,0,0,0,0,0,0,0
C11909,2024-04-01,0,0,0,0,0,0,0,0,0,0
C09923,2023-08-14,0,0,0,0,0,0,0,0,0,0
C00002,2024-02-19,0,0,0,0,0,0,0,0,0,0
C02670,2025-08-04,0,0,0,0,0,0,0,0,0,0
C15774,2024-09-09,0,0,0,0,0,0,0,0,0,0
C13648,2023-03-13,0,0,0,0,0,0,0,0,0,0
C11633,2024-03-04,0,0,0,0,0,0,0,0,0,0
C07292,2025-01-06,0,0,0,0,0,0,0,0,0,0
C03923,2025-01-27,0,0,0,0,0,0,0,0,0,0
C17533,2025-06-16,0,0,0,0,0,0,0,0,0,0
C05592,2025-02-24,0,0,0,0,0,0,0,0,0,0
C02707,2025-05-19,388,2485,5,45441,4,1158,570,0,438,319
C01311,2025-11-17,0,0,0,0,0,0,0,0,0,0
C19934,2025-07-28,0,0,0,0,0,0,0,0,0,0
