ticket_id,customer_id,created_at,resolved_at,issue_category,priority,channel,resolution_hours,reopened,csat_score,escalated
TKT00011568,C01931,2025-08-29 09:05:00,2025-08-30 14:00:48.000000000,Performance,Low,Support Portal,28.93,False,5,False
TKT00019019,C03242,2024-08-16 14:41:00,2024-08-17 14:56:00.000000000,Product Bug,Medium,Chat,24.25,False,4,False
TKT00062998,C10901,2025-10-06 09:01:00,2025-10-08 08:24:24.000000000,Performance,Medium,Chat,47.39,False,4,False
TKT00085840,C14834,2025-02-02 12:43:00,2025-02-03 13:16:36.000000000,Technical Issue,Medium,Chat,24.56,False,5,False
TKT00111028,C19355,2025-01-15 18:09:00,2025-01-16 04:57:00.000000000,Product Bug,Critical,Chat,10.8,False,3,True
TKT00083618,C14484,2025-09-09 11:49:00,2025-09-12 05:00:24.000000000,Performance,Low,Phone,65.19,False,4,False
TKT00004814,C00778,2024-10-30 11:02:00,2024-11-02 03:02:36.000000000,Product Bug,Low,Support Portal,64.01,True,4,False
TKT00080776,C14045,2025-10-03 14:39:00,2025-10-05 01:39:36.000000000,Product Bug,Medium,Phone,35.01,False,4,False
TKT00005097,C00823,2025-10-29 13:35:00,2025-10-29 21:11:36.000000000,Billing,High,Support Portal,7.61,False,4,False
TKT00003243,C00516,2025-06-08 10:42:00,2025-06-11 17:06:36.000000000,Product Bug,Low,Chat,78.41,False,4,False
TKT00071457,C12283,2025-08-11 09:12:00,2025-08-13 03:59:24.000000000,Integration,High,Email,42.79,False,5,False
TKT00062665,C10854,2024-09-05 13:36:00,2024-09-06 13:00:36.000000000,Product Bug,High,Email,23.41,False,5,True
TKT00026245,C04433,2025-09-01 11:30:00,2025-09-03 02:46:12.000000000,Feature Request,High,Email,39.27,False,3,True
TKT00088470,C15308,2025-09-13 12:32:00,2025-09-16 05:56:36.000000000,Feature Request,Medium,Email,65.41,False,3,False
TKT00032783,C05580,2024-10-28 11:56:00,2024-10-29 09:45:48.000000000,Technical Issue,Medium,Chat,21.83,False,4,False
TKT00059782,C10319,2025-11-24 12:47:00,2025-11-27 07:59:00.000000000,Feature Request,High,Support Portal,67.2,False,4,False
TKT00032019,C05452,2025-07-21 12:30:00,2025-07-21 20:54:00.000000000,Billing,High,Chat,8.4,True,5,True
TKT00046383,C08026,2025-10-20 14:34:00,2025-10-21 11:34:00.000000000,Product Bug,High,Chat,21.0,False,4,False
TKT00069652,C12003,2025-07-07 09:10:00,2025-07-09 04:24:24.000000000,Technical Issue,Medium,Email,43.24,False,4,False
TKT00084773,C14668,2025-11-20 09:20:00,2025-11-20 16:59:00.000000000,Account Management,High,Chat,7.65,False,3,False
TKT00066079,C11393,2025-11-07 18:01:00,2025-11-09 02:47:48.000000000,Technical Issue,Medium,Chat,32.78,False,3,True
TKT00078955,C13703,2024-11-26 13:59:00,2024-11-28 08:10:24.000000000,Product Bug,Medium,Phone,42.19,False,4,False
TKT00016599,C02788,2025-09-19 12:54:00,2025-09-21 23:41:24.000000000,Performance,Low,Phone,58.79,False,3,False
TKT00099884,C17309,2024-03-08 13:42:00,2024-03-11 01:40:12.000000000,Performance,Low,Email,59.97,False,4,False
TKT00031956,C05443,2025-07-13 15:40:00,2025-07-13 22:53:48.000000000,Account Management,Critical,Support Portal,7.23,False,3,True
TKT00001600,C00268,2024-09-26 14:54:00,2024-09-28 22:06:36.000000000,Feature Request,Medium,Chat,55.21,False,4,False
TKT00045296,C07835,2025-08-16 15:29:00,2025-08-20 07:27:12.000000000,Technical Issue,Low,Phone,87.97,False,3,False
TKT00090474,C15654,2025-08-21 10:48:00,2025-08-22 18:19:12.000000000,Integration,Medium,Phone,31.52,False,5,False
TKT00024206,C04083,2025-03-01 18:04:00,2025-03-05 01:05:12.000000000,Technical Issue,Low,Phone,79.02,False,5,False
TKT00085672,C14809,2025-01-03 13:55:00,2025-01-04 12:22:36.000000000,Product Bug,Medium,Email,22.46,False,4,False
TKT00047358,C08210,2025-07-28 17:27:00,2025-07-29 19:55:12.000000000,Integration,High,Phone,26.47,False,4,False
TKT00006749,C01108,2025-03-29 09:53:00,2025-04-02 00:38:36.000000000,Feature Request,Medium,Email,86.76,False,4,True
TKT00099660,C17264,2025-10-29 11:07:00,2025-10-30 21:50:47.999999999,Product Bug,Low,Email,34.73,True,4,False
TKT00088256,C15266,2025-06-22 13:04:00,2025-06-23 10:34:00.000000000,Integration,Medium,Support Portal,21.5,False,5,False
TKT00108218,C18863,2025-07-23 18:31:00,2025-07-25 23:46:36.000000000,Performance,Medium,Chat,53.26,False,4,False
TKT00099798,C17284,2025-09-27 13:26:00,2025-09-28 11:54:12.000000000,Performance,Medium,Phone,22.47,False,4,False
TKT00031371,C05353,2025-11-03 15:54:00,2025-11-07 08:06:00.000000000,Feature Request,Medium,Chat,88.2,False,4,False
TKT00057969,C10035,2025-07-03 17:46:00,2025-07-05 17:22:36.000000000,Feature Request,High,Chat,47.61,False,4,False
TKT00045709,C07915,2025-10-23 11:47:00,2025-10-25 02:24:48.000000000,Product Bug,Medium,Phone,38.63,False,4,False
TKT00050354,C08724,2025-05-01 15:38:00,2025-05-04 15:02:36.000000000,Technical Issue,Low,Email,71.41,False,4,False
TKT00004052,C00630,2025-05-06 18:32:00,2025-05-08 21:24:12.000000000,Technical Issue,Medium,Phone,50.87,False,4,False
TKT00037165,C06346,2025-07-20 10:07:00,2025-08-01 13:25:00.000000000,Feature Request,Low,Phone,291.3,False,4,False
TKT00024785,C04183,2024-09-19 15:57:00,2024-09-21 03:19:48.000000000,Product Bug,Medium,Chat,35.38,False,5,False
TKT00037985,C06509,2025-03-14 16:34:00,2025-03-15 12:22:00.000000000,Billing,High,Support Portal,19.8,False,4,False
TKT00037801,C06470,2024-10-28 11:26:00,2024-10-29 12:50:00.000000000,Account Management,Medium,Email,25.4,False,4,False
TKT00023546,C03956,2025-02-02 08:01:00,2025-02-04 19:28:00.000000000,Integration,Low,Email,59.45,False,4,False
TKT00089704,C15508,2025-09-28 18:47:00,2025-09-30 14:20:36.000000000,Technical Issue,Medium,Phone,43.56,False,4,True
TKT00076513,C13231,2025-09-09 12:28:00,2025-09-12 17:22:36.000000000,Feature Request,Low,Email,76.91,False,3,True
TKT00085445,C14777,2024-08-04 10:24:00,2024-08-05 04:22:11.999999999,Technical Issue,Medium,Support Portal,17.97,False,4,False
TKT00020137,C03405,2025-08-31 14:30:00,2025-09-01 16:39:36.000000000,Account Management,Medium,Chat,26.16,False,3,True
TKT00023444,C03937,2025-04-02 15:14:00,2025-04-04 06:05:36.000000000,Training / Onboarding,Medium,Email,38.86,False,3,False
TKT00006232,C01021,2025-07-29 16:08:00,2025-07-29 19:38:36.000000000,Product Bug,Critical,Support Portal,3.51,False,3,False
TKT00074263,C12797,2026-01-04 08:27:00,2026-01-04 20:15:36.000000000,Performance,High,Phone,11.81,False,5,False
TKT00059783,C10319,2025-12-19 08:10:00,2025-12-20 04:39:24.000000000,Billing,Medium,Email,20.49,False,4,True
TKT00019029,C03243,2025-05-29 10:16:00,2025-05-31 05:52:36.000000000,Feature Request,High,Support Portal,43.61,False,5,False
TKT00093341,C16180,2025-05-31 11:03:00,2025-05-31 15:44:24.000000000,Technical Issue,Critical,Phone,4.69,True,3,True
TKT00067796,C11689,2025-09-12 18:55:00,2025-09-13 12:23:11.999999999,Performance,High,Email,17.47,False,5,False
TKT00069248,C11937,2025-08-01 13:55:00,2025-08-02 02:59:12.000000000,Billing,Medium,Chat,13.07,False,4,False
TKT00109993,C19180,2025-02-20 08:54:00,2025-02-23 09:46:48.000000000,Account Management,Low,Email,72.88,False,4,False
TKT00075335,C12997,2025-06-19 16:57:00,2025-06-20 22:37:48.000000000,Performance,Medium,Support Portal,29.68,True,4,False
TKT00066673,C11505,2025-04-14 08:50:00,2025-04-17 15:55:24.000000000,Feature Request,Medium,Chat,79.09,False,4,False
TKT00013603,C02262,2025-06-24 08:17:00,2025-06-25 23:27:48.000000000,Billing,Medium,Phone,39.18,False,4,False
TKT00049874,C08644,2025-02-23 10:05:00,2025-02-26 11:28:24.000000000,Integration,Low,Email,73.39,False,5,False
TKT00033532,C05679,2025-03-17 14:38:00,2025-03-18 19:30:48.000000000,Product Bug,High,Support Portal,28.88,False,5,False
TKT00022131,C03723,2025-10-16 10:13:00,2025-10-16 18:50:11.999999999,Technical Issue,High,Support Portal,8.62,False,5,False
TKT00039701,C06804,2024-10-24 13:00:00,2024-10-27 12:20:59.999999999,Product Bug,Low,Chat,71.35,False,4,False
TKT00114230,C19916,2025-06-10 15:14:00,2025-06-11 10:23:00.000000000,Billing,Medium,Phone,19.15,False,3,False
TKT00103527,C17952,2025-09-12 11:13:00,2025-09-14 01:43:36.000000000,Billing,Medium,Chat,38.51,False,5,False
TKT00084932,C14688,2024-06-25 08:21:00,2024-07-01 12:03:00.000000000,Technical Issue,Low,Chat,147.7,False,4,False
TKT00096317,C16676,2025-03-23 12:10:00,2025-03-24 05:35:12.000000000,Account Management,High,Phone,17.42,False,5,True
TKT00071953,C12367,2025-04-25 08:48:00,2025-04-28 13:48:36.000000000,Performance,Low,Phone,77.01,False,4,False
TKT00090130,C15577,2025-10-11 10:33:00,2025-10-14 16:38:24.000000000,Product Bug,Medium,Phone,78.09,False,3,False
TKT00080555,C14009,2025-03-16 12:12:00,2025-03-17 00:06:36.000000000,Billing,High,Email,11.91,False,5,False
TKT00013197,C02188,2024-12-25 11:09:00,2024-12-27 06:57:36.000000000,Performance,Medium,Email,43.81,False,5,False
TKT00053558,C09227,2025-09-11 08:22:00,2025-09-13 12:37:00.000000000,Technical Issue,Low,Email,52.25,False,4,False
TKT00056391,C09725,2025-02-23 11:22:00,2025-02-24 13:50:12.000000000,Performance,Medium,Phone,26.47,False,4,False
TKT00016689,C02805,2024-12-18 09:18:00,2024-12-19 02:56:24.000000000,Product Bug,Medium,Phone,17.64,False,5,False
TKT00109074,C19015,2024-09-30 11:28:00,2024-09-30 15:12:24.000000000,Account Management,Critical,Phone,3.74,False,4,True
TKT00089383,C15450,2025-09-12 13:54:00,2025-09-14 22:04:48.000000000,Integration,Medium,Email,56.18,False,4,False
TKT00102809,C17847,2025-08-31 08:15:00,2025-09-01 01:29:23.999999999,Account Management,Medium,Chat,17.24,False,3,False
TKT00014232,C02382,2025-07-04 12:00:00,2025-07-06 03:10:12.000000000,Account Management,Low,Email,39.17,False,5,False
TKT00024646,C04157,2024-11-02 09:32:00,2024-11-04 21:33:48.000000000,Training / Onboarding,Low,Support Portal,60.03,False,5,False
TKT00030577,C05196,2025-12-02 18:15:00,2025-12-04 11:10:48.000000000,Performance,Medium,Email,40.93,False,5,False
TKT00105807,C18393,2025-10-01 10:52:00,2025-10-03 08:47:12.000000000,Billing,Medium,Phone,45.92,False,5,False
TKT00076188,C13171,2025-05-09 08:43:00,2025-05-10 04:35:48.000000000,Technical Issue,High,Phone,19.88,True,4,False
TKT00077729,C13432,2024-08-15 12:24:00,2024-08-16 08:49:48.000000000,Performance,High,Phone,20.43,False,4,True
TKT00027482,C04654,2025-08-18 08:38:00,2025-08-23 02:33:48.000000000,Technical Issue,Low,Chat,113.93,False,4,False
TKT00028551,C04855,2025-09-01 18:25:00,2025-09-04 14:45:24.000000000,Technical Issue,Low,Phone,68.34,False,3,False
TKT00054563,C09410,2025-12-19 11:31:00,2025-12-20 06:10:00.000000000,Billing,Medium,Email,18.65,False,4,False
TKT00088065,C15230,2025-09-23 14:42:00,2025-09-24 18:46:48.000000000,Technical Issue,Medium,Chat,28.08,False,3,False
TKT00028910,C04913,2025-03-09 16:56:00,2025-03-19 03:27:48.000000000,Feature Request,Low,Email,226.53,False,5,False
TKT00055795,C09622,2025-06-16 11:10:00,2025-06-16 18:13:00.000000000,Account Management,High,Email,7.05,False,5,False
TKT00057569,C09952,2024-11-28 18:56:00,2024-11-30 18:42:12.000000000,Product Bug,Medium,Chat,47.77,False,4,False
TKT00090753,C15697,2025-05-01 13:58:00,2025-05-02 07:58:00.000000000,Performance,High,Email,18.0,False,5,False
TKT00030875,C05258,2025-06-18 14:45:00,2025-06-18 17:13:12.000000000,Account Management,Critical,Email,2.47,False,4,False
TKT00098613,C17102,2025-08-31 08:31:00,2025-09-01 22:40:36.000000000,Technical Issue,Low,Email,38.16,False,4,False
TKT00065344,C11273,2025-05-22 18:48:00,2025-05-23 07:20:24.000000000,Product Bug,High,Support Portal,12.54,False,4,False
TKT00093555,C16212,2025-12-09 09:58:00,2025-12-10 14:32:48.000000000,Billing,Medium,Email,28.58,False,4,False
TKT00047453,C08220,2025-05-13 11:57:00,2025-05-14 23:11:24.000000000,Product Bug,Medium,Chat,35.24,False,5,False
TKT00018392,C03108,2025-11-04 12:11:00,2025-11-06 10:35:36.000000000,Feature Request,Medium,Email,46.41,False,4,False
TKT00014832,C02483,2025-10-06 17:42:00,2025-10-07 17:11:24.000000000,Performance,Medium,Chat,23.49,False,4,False
TKT00025803,C04359,2025-06-29 08:59:00,2025-07-02 08:29:00.000000000,Training / Onboarding,Medium,Email,71.5,False,4,False
TKT00013530,C02247,2025-10-29 09:34:00,2025-10-30 16:21:24.000000000,Product Bug,Medium,Support Portal,30.79,False,5,False
TKT00041470,C07114,2025-08-22 12:41:00,2025-08-24 04:09:48.000000000,Performance,Medium,Chat,39.48,False,4,True
TKT00082522,C14306,2025-02-27 10:57:00,2025-03-04 16:43:48.000000000,Product Bug,Medium,Email,125.78,False,3,False
TKT00013344,C02218,2025-05-26 10:37:00,2025-05-28 02:00:24.000000000,Training / Onboarding,Low,Chat,39.39,False,3,True
TKT00105380,C18304,2025-09-06 10:34:00,2025-09-07 10:16:00.000000000,Technical Issue,Medium,Email,23.7,False,5,False
TKT00001026,C00175,2025-08-12 15:55:00,2025-08-13 07:51:24.000000000,Technical Issue,Medium,Email,15.94,False,4,False
TKT00044862,C07756,2025-04-22 11:57:00,2025-04-24 04:15:00.000000000,Technical Issue,Low,Chat,40.3,False,4,False
TKT00030862,C05256,2025-06-25 12:41:00,2025-06-25 19:53:36.000000000,Performance,Critical,Chat,7.21,False,3,True
TKT00096376,C16687,2024-08-19 13:27:00,2024-08-20 17:39:36.000000000,Performance,Medium,Chat,28.21,False,4,False
TKT00087452,C15107,2025-06-22 13:03:00,2025-06-23 20:08:24.000000000,Product Bug,Medium,Support Portal,31.09,False,5,False
TKT00020424,C03452,2025-12-07 14:11:00,2025-12-08 23:45:48.000000000,Performance,Low,Chat,33.58,False,4,False
TKT00074666,C12877,2025-07-03 15:22:00,2025-07-04 23:43:00.000000000,Billing,Medium,Email,32.35,False,4,False
TKT00100306,C17377,2025-04-03 09:08:00,2025-04-08 00:14:00.000000000,Integration,Low,Email,111.1,False,3,False
TKT00068264,C11774,2025-10-30 11:37:00,2025-10-31 15:07:00.000000000,Technical Issue,Medium,Phone,27.5,True,4,False
TKT00085967,C14862,2025-12-06 15:48:00,2025-12-07 20:01:48.000000000,Integration,Medium,Email,28.23,False,4,False
TKT00101754,C17652,2025-09-17 13:51:00,2025-09-20 07:36:36.000000000,Feature Request,Medium,Chat,65.76,False,3,False
TKT00092995,C16122,2024-12-08 09:08:00,2024-12-08 14:27:12.000000000,Technical Issue,Critical,Email,5.32,True,4,False
TKT00092354,C16020,2025-07-23 11:38:00,2025-07-28 14:35:00.000000000,Performance,Low,Chat,122.95,False,5,False
TKT00090662,C15680,2025-10-26 18:08:00,2025-10-28 01:00:48.000000000,Product Bug,Medium,Support Portal,30.88,False,4,False
TKT00055381,C09543,2025-06-06 15:36:00,2025-06-11 06:40:12.000000000,Feature Request,Medium,Chat,111.07,False,5,False
TKT00103619,C17966,2024-12-01 11:36:00,2024-12-03 16:02:24.000000000,Product Bug,Low,Support Portal,52.44,False,3,False
TKT00045950,C07947,2024-09-12 14:07:00,2024-09-13 19:00:24.000000000,Technical Issue,Medium,Phone,28.89,False,3,False
TKT00109734,C19142,2025-11-11 09:50:00,2025-11-12 02:51:12.000000000,Technical Issue,High,Support Portal,17.02,False,4,False
TKT00053198,C09176,2025-03-24 13:16:00,2025-03-24 17:22:36.000000000,Product Bug,Critical,Email,4.11,False,3,False
TKT00109909,C19167,2025-07-17 17:57:00,2025-07-18 20:07:48.000000000,Billing,Medium,Chat,26.18,True,4,True
TKT00107007,C18611,2025-09-19 12:38:00,2025-09-21 02:50:36.000000000,Billing,Low,Chat,38.21,False,3,False
TKT00063183,C10933,2025-11-04 14:21:00,2025-11-08 16:04:12.000000000,Feature Request,Low,Support Portal,97.72,False,4,False
TKT00103583,C17959,2024-06-13 13:34:00,2024-06-14 05:55:36.000000000,Account Management,Medium,Email,16.36,False,5,False
TKT00022380,C03769,2025-02-18 11:43:00,2025-02-20 02:40:00.000000000,Billing,Medium,Chat,38.95,False,4,False
TKT00096968,C16782,2025-04-10 11:39:00,2025-04-11 05:24:36.000000000,Billing,High,Chat,17.76,False,3,False
TKT00089549,C15486,2025-12-27 11:58:00,2025-12-29 03:18:24.000000000,Training / Onboarding,Medium,Chat,39.34,False,5,False
TKT00060690,C10500,2024-08-04 13:07:00,2024-08-05 18:46:36.000000000,Billing,Medium,Chat,29.66,False,5,False
TKT00071798,C12344,2025-10-19 10:30:00,2025-10-19 18:55:48.000000000,Billing,Medium,Email,8.43,False,4,False
TKT00019819,C03373,2025-07-22 09:43:00,2025-07-22 18:07:00.000000000,Technical Issue,High,Support Portal,8.4,False,4,False
TKT00052403,C09061,2025-08-04 18:39:00,2025-08-06 10:17:24.000000000,Account Management,Low,Support Portal,39.64,False,5,False
TKT00096128,C16637,2025-11-29 18:10:00,2025-11-29 22:11:11.999999999,Account Management,Critical,Chat,4.02,False,3,True
TKT00015830,C02677,2026-01-05 18:44:00,2026-01-06 08:58:24.000000000,Technical Issue,High,Phone,14.24,False,5,False
TKT00064427,C11125,2025-07-07 11:10:00,2025-07-10 09:07:35.999999999,Technical Issue,Low,Email,69.96,False,4,False
TKT00077668,C13422,2026-01-04 09:25:00,2026-01-05 03:47:48.000000000,Technical Issue,High,Phone,18.38,False,4,False
TKT00054051,C09295,2025-03-20 16:41:00,2025-03-23 20:18:48.000000000,Technical Issue,Low,Email,75.63,False,5,False
TKT00099586,C17252,2024-04-28 13:06:00,2024-04-29 21:25:12.000000000,Integration,Medium,Phone,32.32,False,5,False
TKT00025900,C04377,2025-05-20 09:08:00,2025-05-21 14:16:24.000000000,Account Management,Medium,Chat,29.14,False,5,False
TKT00007216,C01190,2024-02-02 10:24:00,2024-02-04 03:55:48.000000000,Product Bug,Medium,Support Portal,41.53,False,5,False
TKT00052716,C09108,2025-12-09 12:28:00,2025-12-10 04:33:24.000000000,Account Management,High,Phone,16.09,False,4,False
TKT00028493,C04833,2025-10-03 18:12:00,2025-10-05 06:23:23.999999999,Product Bug,Low,Email,36.19,False,4,False
TKT00003676,C00579,2025-11-06 12:51:00,2025-11-07 08:21:00.000000000,Product Bug,High,Email,19.5,False,5,False
TKT00004976,C00807,2025-07-30 17:40:00,2025-07-31 12:57:24.000000000,Performance,High,Phone,19.29,False,4,True
TKT00089442,C15465,2024-07-24 13:28:00,2024-07-24 23:14:12.000000000,Performance,High,Support Portal,9.77,False,4,False
TKT00082575,C14317,2025-04-13 10:16:00,2025-04-14 06:00:24.000000000,Performance,High,Phone,19.74,False,5,False
TKT00086439,C14973,2025-01-20 15:30:00,2025-01-21 15:57:36.000000000,Training / Onboarding,Medium,Email,24.46,False,4,False
TKT00047009,C08143,2025-05-25 18:06:00,2025-05-27 11:12:00.000000000,Performance,Medium,Support Portal,41.1,False,4,False
TKT00075778,C13094,2025-01-20 12:23:00,2025-01-20 19:57:48.000000000,Billing,High,Email,7.58,False,5,False
TKT00090772,C15702,2025-12-29 18:41:00,2025-12-31 17:33:48.000000000,Technical Issue,Medium,Chat,46.88,False,4,False
TKT00103733,C17979,2025-02-17 09:50:00,2025-02-20 16:39:48.000000000,Feature Request,Medium,Chat,78.83,False,4,True
TKT00081401,C14132,2024-08-30 15:25:00,2024-08-31 19:54:24.000000000,Integration,High,Chat,28.49,False,5,False
TKT00086052,C14872,2025-09-26 11:41:00,2025-09-27 09:19:24.000000000,Billing,Medium,Email,21.64,False,5,False
TKT00051634,C08944,2025-05-09 18:28:00,2025-05-11 19:56:12.000000000,Technical Issue,Medium,Support Portal,49.47,False,3,False
TKT00019118,C03255,2025-10-11 12:49:00,2025-10-13 09:40:00.000000000,Technical Issue,Low,Email,44.85,False,4,False
TKT00098553,C17095,2024-11-19 17:03:00,2024-11-20 12:22:48.000000000,Performance,High,Support Portal,19.33,True,3,False
TKT00010913,C01821,2024-08-04 08:51:00,2024-08-04 20:52:48.000000000,Performance,High,Support Portal,12.03,False,5,False
TKT00008683,C01441,2025-07-18 12:07:00,2025-07-21 13:03:24.000000000,Performance,Low,Chat,72.94,False,4,True
TKT00113888,C19855,2025-03-31 18:35:00,2025-04-01 18:26:36.000000000,Integration,Medium,Support Portal,23.86,False,4,False
TKT00046860,C08117,2025-07-18 17:44:00,2025-07-19 21:36:12.000000000,Performance,Medium,Email,27.87,False,4,False
TKT00037023,C06312,2024-03-17 15:31:00,2024-03-18 05:46:36.000000000,Account Management,Medium,Support Portal,14.26,False,3,False
TKT00026136,C04409,2024-08-02 11:51:00,2024-08-03 07:28:12.000000000,Product Bug,Medium,Support Portal,19.62,False,5,False
TKT00032566,C05549,2025-10-30 15:41:00,2025-11-07 12:33:12.000000000,Feature Request,Low,Phone,188.87,False,5,False
TKT00031888,C05432,2024-09-22 12:02:00,2024-09-27 03:14:00.000000000,Performance,Low,Email,111.2,False,4,False
TKT00114509,C19957,2025-09-13 18:13:00,2025-09-13 21:26:48.000000000,Product Bug,Critical,Phone,3.23,False,3,True
