customer_id,snapshot_date,churn_90d,industry,region,segment,company_size,acquisition_channel,tenure_days,tenure_years,health_score,baseline_health,health_trend,volatility,behaviour,health_score_change_4w,health_score_change_8w,health_score_change_12w,health_score_pct_change_4w,health_score_pct_change_8w,health_score_pct_change_12w,active_users,sessions,active_days,usage_minutes,features_used,p001_sessions,p002_sessions,p003_sessions,p004_sessions,p005_sessions,active_users_change_4w,active_users_change_8w,active_users_change_12w,sessions_change_4w,sessions_change_8w,sessions_change_12w,usage_minutes_change_4w,usage_minutes_change_8w,usage_minutes_change_12w,active_days_change_4w,active_days_change_8w,active_days_change_12w,features_used_change_4w,features_used_change_8w,features_used_change_12w,active_users_pct_change_4w,active_users_pct_change_8w,active_users_pct_change_12w,sessions_pct_change_4w,sessions_pct_change_8w,sessions_pct_change_12w,usage_minutes_pct_change_4w,usage_minutes_pct_change_8w,usage_minutes_pct_change_12w,active_days_pct_change_4w,active_days_pct_change_8w,active_days_pct_change_12w,features_used_pct_change_4w,features_used_pct_change_8w,features_used_pct_change_12w,usage_decline_4w_flag,usage_decline_12w_flag,severe_usage_decline_12w_flag,product_count,tickets_4w,escalations_4w,reopens_4w,critical_tickets_4w,high_priority_tickets_4w,avg_csat_4w,avg_resolution_hours_4w,tickets_8w,escalations_8w,reopens_8w,critical_tickets_8w,high_priority_tickets_8w,avg_csat_8w,avg_resolution_hours_8w,tickets_12w,escalations_12w,reopens_12w,critical_tickets_12w,high_priority_tickets_12w,avg_csat_12w,avg_resolution_hours_12w,high_support_burden_12w,high_escalation_12w,low_csat_12w,slow_resolution_12w,contract_id,contract_active,annual_contract_value,total_contract_value,contract_type,auto_renew,contract_age_days,days_to_renewal,renewal_within_30d,renewal_within_90d,renewal_within_180d
C09353,2024-07-08,0,Professional Services,North America,SMB,246,Partner,157,0.42984257357973993,77.95,71.17,0.0643,0.5321,Stable,2.4000000000000057,1.3200000000000074,0.5,0.0317670416942423,0.017225629648962643,0.006455777921239509,56,246,7,4520,2,170,0,76,0,0,2.0,-2.0,-4.0,-29.0,-95.0,-59.0,-521.0,-1010.0,-1052.0,0.0,0.0,1.0,0.0,0.0,0.0,0.037037037037037035,-0.034482758620689655,-0.06666666666666667,-0.10545454545454545,-0.2785923753665689,-0.19344262295081968,-0.10335250942273358,-0.18264014466546113,-0.18880114860014358,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,51.18,0,0,0,1,CT009353,1,716372.54,716372.54,Annual,True,157.0,208.0,0,0,0
C16183,2025-01-20,0,Logistics,Latin America,SMB,36,Enterprise Sales,139,0.3805612594113621,67.02,72.25,-0.0586,0.6609,Stable,1.0600000000000023,0.5799999999999983,-0.12000000000000455,0.016070345664038848,0.008729680915111353,-0.001787310098302123,5,13,3,289,1,13,0,0,0,0,0.0,0.0,0.0,-6.0,0.0,-1.0,-59.0,69.0,3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3157894736842105,0.0,-0.07142857142857142,-0.16954022988505746,0.31363636363636366,0.01048951048951049,-0.4,-0.25,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,4.0,33.805,5.0,0.0,1.0,1.0,0.0,4.0,28.924,0,0,0,0,CT016183,1,609650.92,1219301.84,Two-year,True,139.0,591.0,0,0,0
C17789,2025-01-13,0,Retail,North America,Mid-Market,1587,Inbound,211,0.5776865160848734,44.9,73.05,-0.3008,0.8649,Declining,-0.6300000000000026,-1.509999999999998,-2.6200000000000045,-0.013837030529321382,-0.03253609135962073,-0.055134680134680224,119,465,7,6989,2,312,0,0,153,0,-3.0,-12.0,-6.0,-25.0,-47.0,-91.0,-1067.0,-1138.0,-2131.0,1.0,2.0,2.0,0.0,0.0,0.0,-0.02459016393442623,-0.0916030534351145,-0.048,-0.05102040816326531,-0.091796875,-0.16366906474820145,-0.13244786494538233,-0.1400270702596284,-0.23366228070175438,0.16666666666666666,0.4,0.4,0.0,0.0,0.0,0,0,0,2,2.0,0.0,0.0,0.0,0.0,4.0,56.325,3.0,0.0,1.0,0.0,0.0,3.6666666666666665,55.336666666666666,3.0,0.0,1.0,0.0,0.0,3.6666666666666665,55.336666666666666,0,0,0,1,CT017789,1,3281777.31,6563554.62,Two-year,True,211.0,519.0,0,0,0
C10202,2025-03-10,0,Healthcare,North America,Mid-Market,1858,Inbound,170,0.4654346338124572,83.33,85.37,0.0246,0.5271,Stable,-0.01999999999999602,0.8400000000000034,2.3700000000000045,-0.00023995200959803266,0.010183052491211098,0.029273715415019823,665,4268,5,82080,3,2354,1210,0,0,704,16.0,42.0,67.0,211.0,244.0,594.0,-6316.0,-1195.0,-444.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,0.02465331278890601,0.06741573033707865,0.11204013377926421,0.05200887355188563,0.06063618290258449,0.16167664670658682,-0.07145119688673696,-0.014350045031522065,-0.005380253017304057,-0.16666666666666666,-0.2857142857142857,-0.2857142857142857,0.0,0.0,0.0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,3.0,91.14,2.0,0.0,0.0,0.0,0.0,3.5,106.225,2.0,0.0,0.0,0.0,0.0,3.5,106.225,0,0,0,1,CT010202,1,6779715.77,6779715.77,Annual,True,170.0,195.0,0,0,0
C15675,2024-03-18,0,Professional Services,Europe,SMB,31,Referral,58,0.15879534565366188,43.58,64.92,-0.307,1.1248,Declining,-4.060000000000002,-4.780000000000001,-6.380000000000003,-0.08522250209907645,-0.09884201819685694,-0.12770216172938356,2,2,4,72,1,0,0,0,0,2,0.0,2.0,2.0,-5.0,2.0,2.0,-93.0,72.0,72.0,0.0,4.0,4.0,-1.0,1.0,1.0,0.0,,,-0.7142857142857143,,,-0.5636363636363636,,,0.0,,,-0.5,,,1,0,0,2,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,3.5,80.49,2.0,0.0,0.0,0.0,0.0,3.5,80.49,0,0,0,1,CT015675,1,708382.98,708382.98,Annual,True,58.0,307.0,0,0,0
C19952,2025-03-03,0,Professional Services,Middle East,Mid-Market,362,Direct Sales,89,0.243668720054757,98.43,71.4,0.3167,0.9486,Improving,-1.3999999999999915,-1.5699999999999932,-1.0499999999999972,-0.014023840528899044,-0.015699999999999933,-0.010554885404101298,103,501,7,11815,2,397,0,0,0,104,1.0,-1.0,103.0,35.0,-24.0,501.0,3212.0,1756.0,11815.0,1.0,0.0,7.0,0.0,0.0,2.0,0.00980392156862745,-0.009615384615384616,,0.07510729613733906,-0.045714285714285714,,0.37335813088457515,0.17457003678298041,,0.16666666666666666,0.0,,0.0,0.0,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,0.0,1.0,4.0,11.01,1.0,0.0,1.0,0.0,1.0,4.0,11.01,0,0,0,0,CT019952,1,2906272.05,2906272.05,Annual,True,89.0,276.0,0,0,0
C09523,2024-10-28,0,Manufacturing,Middle East,SMB,124,Enterprise Sales,274,0.7501711156741958,78.79,79.63,-0.018,1.1396,Stable,3.3300000000000125,0.46000000000000796,0.09000000000000341,0.04412934004770756,0.00587259032299257,0.0011435832274460408,10,72,6,1347,2,43,29,0,0,0,0.0,0.0,1.0,18.0,13.0,17.0,349.0,153.0,339.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.22033898305084745,0.3090909090909091,0.3496993987975952,0.12814070351758794,0.33630952380952384,-0.14285714285714285,0.2,-0.14285714285714285,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,26.35,1.0,0.0,0.0,0.0,0.0,4.0,26.35,0,0,0,0,CT009523,1,200000.0,400000.0,Two-year,True,274.0,456.0,0,0,0
C04575,2024-07-01,0,Government,North America,Mid-Market,601,Direct Sales,153,0.4188911704312115,89.9,85.44,-0.0218,0.8416,Stable,1.25,0.5300000000000011,1.8400000000000034,0.014100394811054708,0.0059304017007944625,0.020894844424256227,273,2151,7,40988,4,998,480,0,372,301,10.0,12.0,-5.0,36.0,120.0,53.0,-1314.0,4471.0,2234.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03802281368821293,0.04597701149425287,-0.017985611510791366,0.01702127659574468,0.059084194977843424,0.025262154432793137,-0.031062361117677652,0.12243612564011283,0.05764566238323786,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1.0,0.0,0.0,0.0,0.0,4.0,91.65,2.0,0.0,0.0,0.0,0.0,4.5,62.39500000000001,4.0,0.0,0.0,1.0,0.0,4.75,58.3725,0,0,0,1,CT004575,1,5281472.78,5281472.78,Annual,True,153.0,212.0,0,0,0
C00320,2025-04-28,0,Financial Services,North America,Enterprise,6635,Referral,322,0.8815879534565366,38.83,63.22,-0.2662,1.1132,Declining,-1.7100000000000009,1.019999999999996,0.8699999999999974,-0.04218056240749879,0.026976990214228933,0.022918861959957782,501,3882,7,76058,5,1450,726,691,547,468,37.0,90.0,55.0,241.0,744.0,637.0,-135.0,19001.0,10061.0,1.0,2.0,1.0,0.0,0.0,0.0,0.07974137931034483,0.21897810218978103,0.12331838565022421,0.06619060697610546,0.23709369024856597,0.1963020030816641,-0.0017718163085847782,0.3330178593336488,0.15244632331772656,0.16666666666666666,0.4,0.16666666666666666,0.0,0.0,0.0,0,0,0,5,2.0,1.0,0.0,0.0,1.0,4.0,104.575,7.0,1.0,1.0,1.0,3.0,4.0,49.83958333333334,9.0,2.0,1.0,1.0,4.0,4.0,43.010666666666665,1,1,0,0,CT000320,1,19701927.66,19701927.66,Annual,True,322.0,43.0,0,1,1
C09598,2024-08-05,0,Telecommunications,Europe,SMB,75,Direct Sales,173,0.4736481861738535,68.6,70.57,-0.047,0.8555,Stable,2.0799999999999983,5.939999999999998,4.099999999999994,0.031268791340950064,0.09479731886370887,0.06356589147286813,17,94,4,1832,3,47,22,0,25,0,1.0,0.0,-1.0,-2.0,-13.0,-32.0,-158.0,-116.0,-423.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,0.0625,0.0,-0.05555555555555555,-0.020833333333333332,-0.12149532710280374,-0.25396825396825395,-0.07939698492462312,-0.059548254620123205,-0.18758314855875832,-0.3333333333333333,-0.3333333333333333,-0.42857142857142855,0.0,0.0,0.0,0,0,0,3,1.0,1.0,0.0,0.0,1.0,3.0,10.47,1.0,1.0,0.0,0.0,1.0,3.0,10.47,1.0,1.0,0.0,0.0,1.0,3.0,10.47,0,0,1,0,CT009598,1,1266585.32,3799755.96,Three-year,True,173.0,922.0,0,0,0
C11345,2024-10-14,0,Telecommunications,APAC,Mid-Market,427,Direct Sales,243,0.6652977412731006,63.93,78.71,-0.0258,1.141,Stable,-1.4499999999999957,-0.30000000000000426,-1.8500000000000014,-0.022178036096665583,-0.004670714619336824,-0.02812404986318032,44,283,7,4662,3,158,0,79,46,0,-3.0,1.0,-7.0,-2.0,10.0,-47.0,-546.0,-211.0,-1230.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.06382978723404255,0.023255813953488372,-0.13725490196078433,-0.007017543859649123,0.03663003663003663,-0.14242424242424243,-0.10483870967741936,-0.04329981530884466,-0.20875763747454176,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,4.0,26.405,3.0,1.0,0.0,0.0,1.0,3.6666666666666665,24.433333333333334,0,0,0,0,CT011345,1,1000000.0,3000000.0,Three-year,True,243.0,852.0,0,0,0
C19955,2025-04-28,0,Education,Europe,Mid-Market,1238,Direct Sales,295,0.8076659822039699,62.37,88.96,-0.2067,0.6565,Declining,1.3399999999999963,1.279999999999994,0.9899999999999949,0.021956414877928827,0.020952692748403896,0.016129032258064432,172,774,7,14617,2,587,0,0,187,0,1.0,-11.0,-5.0,29.0,-10.0,-46.0,2380.0,1297.0,2603.0,1.0,2.0,0.0,0.0,0.0,0.0,0.005847953216374269,-0.060109289617486336,-0.02824858757062147,0.038926174496644296,-0.012755102040816327,-0.05609756097560976,0.19449211408024844,0.09737237237237237,0.21666389212585316,0.16666666666666666,0.4,0.0,0.0,0.0,0.0,0,0,0,2,1.0,1.0,0.0,0.0,1.0,3.0,12.43,3.0,1.0,1.0,0.0,2.0,3.6666666666666665,27.046666666666663,5.0,1.0,2.0,1.0,2.0,3.6,23.586,0,0,0,0,CT019955,1,4424102.22,4424102.22,Annual,True,295.0,70.0,0,1,1
C03371,2024-09-30,0,Retail,Latin America,Enterprise,3879,Enterprise Sales,130,0.35592060232717315,50.83,72.45,-0.2171,0.9239,Declining,-2.5600000000000023,-1.7000000000000028,-0.9500000000000028,-0.04794905412998693,-0.03236245954692562,-0.018346852066434972,333,2279,7,37721,4,1086,0,532,375,286,-6.0,-9.0,-1.0,42.0,-51.0,65.0,-3191.0,-6193.0,-2729.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.017699115044247787,-0.02631578947368421,-0.0029940119760479044,0.018775145283862316,-0.02188841201716738,0.02935862691960253,-0.07799667579194368,-0.14102564102564102,-0.06746600741656365,0.0,0.4,0.0,0.0,0.0,0.0,0,0,0,4,3.0,0.0,0.0,0.0,0.0,4.0,36.626666666666665,3.0,0.0,0.0,0.0,0.0,4.0,36.626666666666665,5.0,0.0,0.0,0.0,1.0,4.2,34.660000000000004,0,0,0,0,CT003371,1,10429948.85,20859897.7,Two-year,True,130.0,600.0,0,0,0
C05360,2025-06-23,0,Manufacturing,Middle East,Mid-Market,1187,Enterprise Sales,61,0.16700889801505817,97.33,73.66,0.0335,1.1928,Stable,0.03999999999999204,1.3700000000000045,5.459999999999994,0.00041114194675703606,0.014276781992496922,0.059431805812561155,394,2208,6,46896,2,1448,0,760,0,0,-31.0,394.0,394.0,-214.0,2208.0,2208.0,5565.0,46896.0,46896.0,-1.0,6.0,6.0,0.0,2.0,2.0,-0.07294117647058823,,,-0.08835672997522709,,,0.1346446976845467,,,-0.14285714285714285,,,0.0,,,0,0,0,2,2.0,0.0,0.0,0.0,1.0,4.5,65.4,3.0,0.0,0.0,0.0,1.0,4.75,42.895,3.0,0.0,0.0,0.0,1.0,4.75,42.895,0,0,0,0,CT005360,1,3748788.51,3748788.51,Annual,True,61.0,304.0,0,0,0
C01820,2024-10-21,0,Education,APAC,Mid-Market,1547,Partner,210,0.5749486652977412,56.76,72.39,-0.1881,0.798,Declining,-0.23000000000000398,-3.6499999999999986,-2.8900000000000006,-0.004035795753641059,-0.06042046018871046,-0.0484492875104778,233,1365,7,28333,3,740,0,363,262,0,-14.0,-15.0,-22.0,-107.0,-66.0,-193.0,2821.0,-120.0,-1082.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.05668016194331984,-0.06048387096774194,-0.08627450980392157,-0.07269021739130435,-0.04612159329140461,-0.12387676508344031,0.11057541549074945,-0.0042174814606544125,-0.03678395376508584,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,0,3,6.0,0.0,1.0,0.0,2.0,4.5,34.22333333333333,7.0,0.0,1.0,0.0,3.0,4.2,40.09266666666666,7.0,0.0,1.0,0.0,3.0,4.2,40.09266666666666,1,0,0,0,CT001820,1,8134515.5,24403546.5,Three-year,False,210.0,885.0,0,0,0
C06904,2024-03-18,0,Government,North America,SMB,133,Inbound,11,0.030116358658453114,97.15,79.66,0.3573,1.1784,Improving,2.690000000000012,3.1500000000000057,3.210000000000008,0.02847766250264675,0.0335106382978724,0.03417074728550147,45,369,6,6489,4,183,80,0,61,45,45.0,45.0,45.0,369.0,369.0,369.0,6489.0,6489.0,6489.0,6.0,6.0,6.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT006904,1,217924.15,217924.15,Annual,False,11.0,354.0,0,0,0
C11205,2025-10-06,0,Retail,Europe,SMB,131,Partner,200,0.5475701574264202,84.67,75.61,0.0094,0.9418,Stable,3.6400000000000006,0.8500000000000085,0.5,0.04492163396272986,0.010140777857313392,0.005940358797671379,26,192,6,3906,3,128,40,0,0,24,1.0,0.0,2.0,35.0,38.0,62.0,1147.0,458.0,1215.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08333333333333333,0.2229299363057325,0.24675324675324675,0.47692307692307695,0.4157303370786517,0.132830626450116,0.451505016722408,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1.0,0.0,0.0,0.0,1.0,5.0,19.36,2.0,0.0,0.0,0.0,1.0,4.0,35.445,2.0,0.0,0.0,0.0,1.0,4.0,35.445,0,0,0,0,CT011205,1,535628.62,535628.62,Annual,True,200.0,165.0,0,0,1
C05701,2025-05-26,0,Manufacturing,APAC,Mid-Market,1819,Inbound,353,0.9664613278576317,71.33,72.21,-0.0068,0.4747,Stable,0.6799999999999926,-0.18000000000000682,-1.9500000000000028,0.009624911535739456,-0.002517130471262856,-0.026610262008733662,329,1702,6,34040,2,1122,580,0,0,0,3.0,-7.0,1.0,80.0,2.0,-9.0,5266.0,1003.0,6895.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.009202453987730062,-0.020833333333333332,0.003048780487804878,0.04932182490752158,0.001176470588235294,-0.005260081823495032,0.18301244178772502,0.030359899506613795,0.2540062626634739,-0.14285714285714285,0.0,0.2,0.0,0.0,0.0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,5.0,36.48,1.0,0.0,0.0,0.0,0.0,5.0,36.48,2.0,0.0,0.0,0.0,0.0,4.5,33.075,0,0,0,0,CT005701,1,2329394.83,2329394.83,Annual,True,353.0,12.0,1,1,1
C12753,2025-09-08,0,Professional Services,Latin America,Mid-Market,782,Referral,88,0.24093086926762491,77.33,72.91,0.0348,0.5292,Stable,-0.3400000000000034,0.23000000000000398,-0.030000000000001137,-0.004377494528131884,0.0029831387808042023,-0.0003877973112719899,146,631,5,12765,2,491,0,0,0,140,-6.0,-22.0,146.0,-77.0,-114.0,631.0,-17.0,264.0,12765.0,-1.0,0.0,5.0,0.0,0.0,2.0,-0.039473684210526314,-0.13095238095238096,,-0.10875706214689265,-0.15302013422818792,,-0.0013299953058989204,0.021118310535157187,,-0.16666666666666666,0.0,,0.0,0.0,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,5.0,40.45,3.0,0.0,0.0,0.0,0.0,4.333333333333333,55.14666666666667,0,0,0,1,CT012753,1,4298422.65,4298422.65,Annual,False,88.0,277.0,0,0,0
C13123,2024-04-22,0,Healthcare,North America,SMB,119,Direct Sales,81,0.22176591375770022,43.26,48.02,0.0557,0.7466,Stable,-0.8200000000000003,1.0599999999999952,1.7999999999999972,-0.018602540834845742,0.02511848341232216,0.04341534008683061,7,23,6,426,2,21,0,2,0,0,1.0,1.0,7.0,-3.0,1.0,23.0,-23.0,-34.0,426.0,1.0,1.0,6.0,0.0,0.0,2.0,0.16666666666666666,0.16666666666666666,,-0.11538461538461539,0.045454545454545456,,-0.051224944320712694,-0.07391304347826087,,0.2,0.2,,0.0,0.0,,0,0,0,2,2.0,0.0,0.0,0.0,0.0,4.0,20.884999999999998,3.0,0.0,0.0,0.0,0.0,4.0,26.536666666666665,4.0,0.0,0.0,0.0,0.0,4.0,39.7175,0,0,0,0,CT013123,1,326438.57,326438.57,Annual,False,81.0,284.0,0,0,0
C06094,2024-12-30,0,Government,APAC,Mid-Market,1089,Partner,230,0.6297056810403833,35.16,69.81,-0.3208,0.7625,Declining,-1.8000000000000043,-1.3800000000000026,-3.270000000000003,-0.048701298701298815,-0.03776683087027922,-0.08508977361436386,46,187,6,3122,2,125,62,0,0,0,0.0,-3.0,-13.0,-39.0,-17.0,-65.0,-1352.0,-843.0,-1703.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.061224489795918366,-0.22033898305084745,-0.17256637168141592,-0.08333333333333333,-0.25793650793650796,-0.3021904336164506,-0.21261034047919294,-0.3529533678756477,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,1,1,0,2,3.0,0.0,0.0,0.0,0.0,3.5,57.7675,3.0,0.0,0.0,0.0,0.0,3.5,57.7675,4.0,0.0,0.0,0.0,0.0,3.6666666666666665,49.26500000000001,0,0,0,1,CT006094,1,3340026.38,3340026.38,Annual,True,230.0,135.0,0,0,1
C03775,2024-12-09,0,Professional Services,Middle East,Mid-Market,763,Referral,19,0.05201916495550993,92.95,85.9,0.0132,0.8624,Stable,1.1800000000000068,2.299999999999997,1.980000000000004,0.01285823253786648,0.02537231108659677,0.02176541717049581,373,3094,6,63770,4,1475,0,691,530,398,373.0,373.0,373.0,3094.0,3094.0,3094.0,63770.0,63770.0,63770.0,6.0,6.0,6.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT003775,1,7627290.0,15254580.0,Two-year,True,19.0,711.0,0,0,0
C15138,2025-09-29,0,Manufacturing,North America,SMB,229,Enterprise Sales,281,0.7693360711841205,29.72,73.42,-0.1934,1.079,Declining,-1.3000000000000007,0.21999999999999886,-0.33000000000000185,-0.04190844616376534,0.007457627118644029,-0.010981697171381094,9,15,5,268,1,15,0,0,0,0,0.0,0.0,0.0,-5.0,1.0,-17.0,-79.0,37.0,-204.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.07142857142857142,-0.53125,-0.2276657060518732,0.16017316017316016,-0.4322033898305085,0.6666666666666666,1.5,-0.16666666666666666,0.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,0.0,0.0,4.0,90.61,0,0,0,1,CT015138,1,633315.51,1266631.02,Two-year,True,281.0,449.0,0,0,0
C12870,2025-08-18,0,Education,Latin America,SMB,188,Enterprise Sales,246,0.6735112936344969,72.5,59.99,0.0709,0.6796,Stable,-0.5499999999999972,2.780000000000001,2.8299999999999983,-0.0075290896646132395,0.03987378083763628,0.04062006602554899,26,98,4,1445,2,66,0,0,32,0,2.0,3.0,1.0,14.0,-28.0,3.0,-232.0,-653.0,141.0,-2.0,-3.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.13043478260869565,0.04,0.16666666666666666,-0.2222222222222222,0.031578947368421054,-0.1383422778771616,-0.31124880838894187,0.10812883435582822,-0.3333333333333333,-0.42857142857142855,0.3333333333333333,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT012870,1,415392.46,415392.46,Annual,False,246.0,119.0,0,0,1
C14208,2024-12-02,0,Education,Europe,Enterprise,7916,Partner,204,0.5585215605749486,89.89,61.61,0.2787,1.0981,Improving,0.18000000000000682,2.730000000000004,4.340000000000003,0.002006465277003755,0.03132170720514002,0.05073056691992991,2463,23675,7,480260,5,8916,4404,4505,3289,2561,114.0,149.0,375.0,702.0,1713.0,3881.0,18593.0,43333.0,90704.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04853128991060025,0.06439066551426102,0.17959770114942528,0.030557611108692814,0.07799836080502687,0.19606951601495404,0.040273617130962364,0.09917675034960073,0.2328394377188389,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,5.0,15.47,2.0,0.0,0.0,0.0,0.0,4.0,35.61,0,0,0,0,CT014208,1,11401374.48,22802748.96,Two-year,False,204.0,526.0,0,0,0
C03842,2025-09-08,0,Healthcare,Europe,Mid-Market,1870,Direct Sales,339,0.9281314168377823,73.81,74.12,-0.0113,0.9518,Stable,-1.3100000000000023,0.4000000000000057,-1.8999999999999915,-0.017438764643237514,0.005448848930663475,-0.025095760137366155,227,1214,7,25691,2,832,382,0,0,0,7.0,-3.0,-16.0,130.0,34.0,-2.0,5601.0,4269.0,2475.0,0.0,0.0,1.0,0.0,0.0,0.0,0.031818181818181815,-0.013043478260869565,-0.06584362139917696,0.11992619926199262,0.0288135593220339,-0.001644736842105263,0.2787954206072673,0.1992811128746149,0.10660751206064784,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,2,1.0,0.0,0.0,0.0,1.0,5.0,39.72,2.0,0.0,0.0,0.0,1.0,4.5,37.86,3.0,0.0,0.0,1.0,1.0,4.333333333333333,26.096666666666664,0,0,0,0,CT003842,1,1000000.0,1000000.0,Annual,True,339.0,26.0,1,1,1
C14136,2025-07-07,0,Technology,North America,SMB,224,Partner,337,0.9226557152635181,83.69,75.15,-0.0015,0.9263,Stable,1.3700000000000045,3.6299999999999955,4.679999999999993,0.016642371234208024,0.04534099425430921,0.05923300847993915,58,194,5,2734,1,194,0,0,0,0,1.0,0.0,-1.0,-28.0,0.0,29.0,-1442.0,-507.0,-40.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,-0.01694915254237288,-0.12612612612612611,0.0,0.17575757575757575,-0.3453065134099617,-0.15643319962974392,-0.014419610670511895,-0.2857142857142857,0.25,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT014136,1,771668.46,771668.46,Annual,False,337.0,28.0,1,1,1
C14214,2024-10-07,0,Professional Services,Europe,SMB,223,Partner,76,0.2080766598220397,65.72,80.2,0.0205,0.9414,Stable,0.8100000000000023,1.7199999999999989,0.4099999999999966,0.012478816823293827,0.026874999999999982,0.006277752258459601,25,80,4,1542,1,80,0,0,0,0,-1.0,2.0,25.0,6.0,2.0,80.0,326.0,131.0,1542.0,-3.0,1.0,4.0,0.0,0.0,1.0,-0.038461538461538464,0.08695652173913043,,0.08108108108108109,0.02564102564102564,,0.2680921052631579,0.09284195605953224,,-0.42857142857142855,0.3333333333333333,,0.0,0.0,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,55.96,1.0,0.0,0.0,0.0,0.0,4.0,55.96,0,0,0,1,CT014214,1,484677.45,969354.9,Two-year,True,76.0,654.0,0,0,0
C13139,2025-04-14,0,Manufacturing,North America,SMB,212,Partner,257,0.70362765229295,64.08,76.26,-0.175,1.1015,Declining,1.3299999999999983,0.5399999999999991,3.9200000000000017,0.02119521912350595,0.008498583569405086,0.06515957446808514,21,60,3,918,1,60,0,0,0,0,2.0,2.0,3.0,-14.0,-13.0,20.0,-202.0,-439.0,132.0,-4.0,-4.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.16666666666666666,-0.1891891891891892,-0.1780821917808219,0.5,-0.18035714285714285,-0.3235077376565954,0.16793893129770993,-0.5714285714285714,-0.5714285714285714,0.5,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT013139,1,307454.28,307454.28,Annual,True,257.0,108.0,0,0,1
